734 69
probeset	cond0	cond1	cond2	cond3	cond4	cond5	cond6	cond7	cond8	cond9	cond10	cond11	cond12	cond13	cond14	cond15	cond16	cond17	cond18	cond19	cond20	cond21	cond22	cond23	cond24	cond25	cond26	cond27	cond28	cond29	cond30	cond31	cond32	cond33	cond34	cond35	cond36	cond37	cond38	cond39	cond40	cond41	cond42	cond43	cond44	cond45	cond46	cond47	cond48	cond49	cond50	cond51	cond52	cond53	cond54	cond55	cond56	cond57	cond58	cond59	cond60	cond61	cond62	cond63	cond64	cond65	cond66	cond67	cond68
248425_at	-5.81691	-7.24028	-12.65697	-1.73858	8.57649	-52.33185	45.05368	3.06628	16.68264	2.68370	-7.56156	-10.11599	0.00000	1.29171	-84.56348	6.63020	-35.92701	-107.09087	8.35818	2.62236	-214.52887	-1.58978	-4.68039	2.06526	1.99005	1.87795	116.79496	1.35692	-2.45634	3.16733	-16.22348	-2.40942	1.77911	3.13841	2.10543	-53.48711	23.13206	-5.77538	1.14355	1.84990	4.86030	-2.26977	0.77404	-33.06191	2.35282	1.73848	-4.64276	-1.15546	0.95514	18.90540	1.12949	-1.84538	-5.40124	-2.71736	1.78754	-0.86021	-6.42023	2.32142	-7.29492	4.81102	3.38460	-4.98671	2.95158	3.20863	-6.32652	-2.64567	1.80881	1.60765	38.96375
248461_s_at	-1.77143	-2.89518	-8.16041	-5.47307	-7.61936	-3.32195	1.53639	2.64946	17.92939	2.03527	-4.49136	22.63958	-1.02352	-3.64902	-1.19800	-17.39445	-2.41562	-1.11729	-1.72810	-6.50525	-8.00371	-4.60006	48.62778	-2.18595	-2.39158	-1.55424	-2.29343	-2.00613	7.72729	3.55510	10.23880	3.07592	-6.47208	2.10159	1.18900	2.47116	1.69658	2.61401	-26.32757	-14.27744	-9.15801	-1.21563	-3.66249	-6.90492	-1.59779	-3.82205	-3.48539	-0.71831	-1.26405	-1.88285	1.16330	1.75728	1.09047	4.37985	15.91798	113.45524	2.33149	2.13546	5.87068	-3.24089	-8.00697	12.75755	-1.80680	-9.61325	1.82896	1.04831	1.18452	-3.15100	-5.74733
248474_at	-3.86247	-23.10145	-2.87631	-7.44864	11.08926	-3.21121	3.56525	2.53914	1.93740	-3.68958	53.54243	-3.19507	2.97065	-4.28894	-2.24639	-22.62346	-25.30679	-11.79380	-156.66384	-35.09090	5.10071	-9.81551	1.65917	4892.57937	3.48324	-25.00018	87.70742	11.02467	1.21842	4.27742	5.72376	6.12511	2.18058	1.77620	9.47602	1.52804	1.98152	1.79369	-4.74074	-2.29407	-18.52990	-3.30338	-4.22895	-2.11745	-4.24715	-5.90411	-3.27560	-2.17284	-2.51815	-3.34701	1.71868	1.54989	1.43803	0.88479	0.73059	-12.83788	1.06757	1.28300	0.81751	0.80259	4.76116	1.41977	-11.31060	-15.32550	4.94990	1.95298	-3.12344	-5.53626	22.24226
248511_at	-9.02610	-3.75041	-5.35086	3.97835	4.92502	-16.29805	1.01817	0.87587	1.08430	-2.01985	2.86700	-2.95594	1.94714	-3.35801	-2.51068	-1.66484	-5.36727	1.49464	-2.54727	-4.23608	3.79899	-4.67320	1.15566	-5.99871	8.14305	-3.79434	-6.91268	17.43851	0.53080	1.59425	1.76796	3.07654	1.49035	4.46575	3.46093	1.51257	6.47080	1.63565	-2.19430	-11.92959	-1.12435	4.22111	-2.99550	-1.39294	-2.59832	-2.11316	12.14486	-4.43745	-63.86343	-3.45988	-6.85151	12.85250	29.22142	0.43760	0.46300	-6.81156	-1.07442	-2.03849	0.42046	0.41250	8.85617	4.21510	-1.80772	2.24555	75.76046	-9.68215	-1.00177	-0.94457	7.82633
AT5G49190	0.55935	0.51407	-1.44787	-0.48511	-0.41334	0.56002	2.44615	-1.81127	2.94384	-0.80133	0.63918	2.80163	-2.22565	0.83005	-1.43553	1.61637	-30.15057	0.53726	27.37785	0.50416	0.91482	2.78976	0.35797	0.81249	1.00000	0.54451	0.79640	7.13380	2.19452	0.51480	-2.66305	-16.40204	0.49312	-13.51341	-4.11064	0.43152	-1.25256	3.86275	0.29338	5.72480	-2.75809	1.88496	3.09178	-1.48948	0.29450	-4.47261	0.70174	0.35058	-2.04096	-0.73133	2.75809	-12.37889	0.79596	-4.79206	-0.57253	-0.90552	-0.27862	-0.31258	-3.04746	-0.80166	-0.42663	4.35764	-0.46998	-0.80871	14.26447	-36.90900	-1.54774	-0.26680	1.28169
AT5G48840	-1.15143	-3.07602	1.84211	3.06899	-2.35771	17.97009	-5.05977	-24.15452	-2.78938	1.52757	0.96640	2.76286	1.33161	1.21154	0.74558	1.06505	-1.19132	-11.26009	-1.21938	-22.85172	1.40668	1.72058	-0.90759	-4.51793	-6.38691	12.07542	-2.80686	-3.12158	-1.02854	1.10934	6.03727	5.62278	0.74529	26.29956	-1.62678	0.80287	2.74013	-29.37075	-6.49472	-3.60714	0.62553	-2.13263	1.93617	2.10862	-2.96296	-0.88775	1.22379	-2.54742	0.86986	1.81565	4.37253	-1.08523	1.22379	-2.31992	0.99525	2.28336	-2.71710	-8.37075	3.28270	2.79497	-1.64890	10.74005	-2.26279	2.46111	6.02072	-2.03061	-1.14689	-0.71322	38.46863
AT5G48300	3.71767	6.08351	1.70200	2.26131	-4.77433	-2.59070	0.30738	1.54012	3.03999	8.78515	-17.22623	4.36633	-5.28493	-1.84538	-4.79169	9.29291	-3.11313	-8.35101	-14.04966	-6.17135	37.41537	3.47890	-0.51729	103.52610	72.57196	-3.31698	15.31307	-4.15792	-0.19049	1.45229	3.63573	1.42078	1.52218	3.04861	1.63256	2.70948	2.52571	1.64844	-0.90442	0.00000	-6.10700	-1.81633	-4.00829	-44.82262	-1.06719	-6.57881	-0.39521	-4.51091	-2.69397	-3.51376	1.51743	2.08247	0.86068	0.18596	0.19917	-2.16807	0.74150	2.93223	0.18633	0.18027	-5.30659	0.36270	-1.91654	-5.83520	-0.88750	-1.92619	-0.19393	-0.15265	-9.67682
248688_at	-1.17304	17.47205	2.67889	-0.83398	2.24397	6.17671	1.04116	0.72329	0.66644	-2.53098	1.82192	2.09495	-6.67506	-1.15315	-3.67190	-2.63953	7.06984	-17.97009	3.37147	4.88336	-2.76658	4.61629	-15.13107	-3.28795	-2.67965	-3.80529	-9.95130	-11.59421	-1.45075	-1.48739	2.48792	-1.72329	-2.99158	5.81886	-1.52666	-1.14688	0.00000	-5.44742	3.26194	-7.68057	2.34854	-1.39661	-1.74489	-0.67070	1.02798	102.75868	6.65450	-1.93062	-48.63500	-2.20989	-4.32840	-2.08727	1.36654	0.31067	0.31276	-76.51522	0.53284	0.56223	0.29687	0.29098	-9.62288	2.15996	-1.00671	2.49965	-19.94173	2.27551	0.67731	0.87179	-1.77363
AT5G48230	-10.41502	-1.72338	2.74706	3.79017	4.28074	2.76152	0.65829	0.74997	0.85818	-3.40758	-1.30754	-1.43983	-1.49227	-3.89394	-6.97524	17.83054	1.84109	1.10398	9.29377	-11.09850	9.08232	-37.62843	0.66404	-5.72515	21.58530	-11.49565	-5.42082	-17.25044	0.44833	15.16813	-2.39378	-5.90390	1.19252	1.81475	2.78654	1.15653	2.81161	1.81634	-1.24455	-0.71829	-2.31916	-1.46892	-0.78750	-1.01071	-3.70808	-2.66365	-0.98438	-2.64507	-0.88215	-1.19034	-1.84106	-2.17024	4.60136	0.57557	0.74656	-6.78819	0.97408	0.89317	0.71076	0.82396	5.42339	19.67839	-2.87768	16.02060	22.02293	6.17853	1.40481	0.75167	-3.64136
AT5G47770	-2.13938	-1.75163	-3.58184	-4.60464	6.11784	2.84976	6.28278	-63.24905	-37.80627	5.47579	-2.43277	229.77812	10.23825	-1.43161	-1.68257	-0.83790	2.69004	2.25738	-6.55351	-11.56659	-7.45657	-4.66059	0.74268	18.21217	6.80542	-4.03423	107.55297	-15.33961	0.55610	2.22964	-1.85344	-1.66857	2.82260	-1.43462	2.45065	-60.48468	-1.27752	2.81164	-1.35629	-0.73650	-1.89209	-5.07519	-0.61503	-0.97636	-2.95027	-3.01291	-2.71566	10.36669	-1.10841	17.92103	-0.96509	-2.04450	-2.59847	1.52544	1.97649	22.56075	0.83805	0.96738	1.15723	1.85459	4.48605	-0.95148	-4.47139	-5.23491	20.83100	1.44943	-2.44485	-1.07798	3.39212
AT5G45930	-1.26999	-8.43374	0.55864	-0.94438	-9.42799	8.64320	0.27653	0.22324	0.29029	-1.61691	1.81732	-10.95424	24.64953	-4.80519	-2.80985	3.38299	3.66450	614.47491	-3.32864	6.47855	-1.55597	8.55335	1.95101	-1.88958	-9.77077	-1.20643	-2.06637	-1.59559	-2.73209	2.72418	3.50236	6.53063	356.79740	8.61951	-0.72218	-5.12948	-2.93491	-2.72312	1.85346	-9.43778	3.02673	-2.87420	5.56319	-1.40046	2.33767	-5.27199	-3.32013	-2.79586	9.91952	-1.39239	-2.15387	-0.93707	13.57422	0.40828	0.36743	-1.85840	-11.66455	-0.76445	0.43380	0.33143	-1.80982	0.40570	-0.65971	6.47970	-0.38946	1.02184	1.62961	2.29306	-3.63928
AT5G45300	-1.70735	-14.43779	12.82010	-10.98478	-4.06027	-5.10059	-1.13567	9.28716	13.64905	-9.06701	-5.07730	-2.19267	-9.13306	1.32457	6.41403	-13.53322	-6.21315	240.86848	-3.94810	-7.48511	481.39063	-4.01399	7.64604	2.98663	34.30962	56.95289	6.40536	4.92821	-3.37210	41.80842	2.33228	9.89672	3.08113	4.98619	1.33547	-1.91300	2.18736	2.32659	4.31293	31.30587	-1.21007	77.28539	1.73728	1.96059	9.21096	-8.71046	106.05114	-3.55434	5.84224	-21.79764	2.40106	-18.22757	14.92388	4.90424	1.59906	-1.74795	-2.93142	-7.69030	78.97976	64.68262	18.83888	5.49866	-1.64533	1.61212	-3.47441	-16.51221	-1.34763	-1.12866	8.20109
249043_at	-1.06852	0.80133	0.47905	0.66720	4.63545	0.46784	-0.31833	-1.26356	0.59592	2.64193	0.40421	0.39825	0.81807	2.20989	0.51496	1.97254	-0.40660	-1.42767	4.14924	0.00000	-1.11971	-4.72804	6.23190	0.41800	0.41800	0.36299	0.22106	0.33850	-0.76375	-2.53152	0.35537	-0.43645	-1.10136	-10.39336	1.75634	-0.18575	-3.94078	-0.29680	4.08793	-0.42235	-5.60735	0.92764	-1.63831	73.81963	0.69062	1.62678	-23.49599	6.57881	-0.30160	-0.50000	-0.29818	1.93321	3.31504	1.00000	0.64911	-1.50838	0.56313	1.52428	0.93973	-1.70951	-0.46964	-0.48661	5.19089	3.99483	-1.52066	-57.18394	-0.44997	-0.50436	0.00000
249046_at	0.62277	3.92044	2.49664	-0.87682	-0.55387	-23.04541	-0.82663	-1.11283	-0.93973	-2.67128	0.88576	-0.55418	-0.98553	-15.30134	-32.69222	3.22115	-1.03995	-1.74616	-0.82224	-2.15244	3.09208	-1.44772	0.68696	-1.39663	-2.03919	-1.12516	-1.96132	-1.25783	0.92076	-0.73709	0.70670	0.31984	-0.66454	0.87592	0.31984	1.47477	0.58506	0.26708	-0.84102	0.93218	-0.73391	-2.82399	2.12035	0.39361	-0.57293	-2.73129	0.68293	-0.88969	-2.23484	0.41692	1.73460	2.69660	-0.43564	12.40411	0.95337	0.63560	-0.42454	-0.98359	-2.50910	-0.63093	8.93109	-24.41014	-1.51241	-0.13157	0.65900	0.65442	-0.49048	-0.19840	2.41483
249051_at	-1.97254	1.58030	0.96917	1.94336	0.47271	0.23811	0.65228	0.98907	0.78232	-5.63259	-1.40573	-5.37197	15.09805	0.53216	1.21654	4.65088	-0.62432	-0.66997	-0.62631	0.57627	0.48313	0.51692	0.40519	-9.04234	1.41684	-2.63171	-1.58806	-2.00222	0.48741	2.92307	0.23489	88.37581	-0.52581	0.26538	-0.57446	6.49209	1.42767	2.16204	-0.78628	1.08716	-1.28169	1.17925	3.02275	0.33087	-0.98556	-4.77433	-0.33536	0.27957	1.17468	0.26355	-0.36731	0.71919	-0.20455	-0.30517	-0.32569	0.82364	-0.31546	-0.39716	-0.28426	-0.34604	6.07420	2.65015	1.25953	1.50150	-4.22643	-13.88316	-0.71278	-0.87120	-2.07004
249053_at	-6.05843	1.27507	0.77353	-0.85476	-1.75341	2.80785	-0.44702	0.80133	0.80580	-6.57881	8.65972	0.00000	-5.19089	1.70951	3.10628	-19.05945	-6.23190	14.89998	-9.00647	2.96705	5.19089	4.07976	0.82888	-2.17660	-1.14355	-7.27254	-1.25555	2.61869	0.22767	0.48210	0.40676	0.47829	0.33869	0.55611	0.41819	0.50033	0.73964	0.57553	-20.30347	0.91778	28.30210	2.30133	2.95536	-1.53345	3.72831	3.39085	0.81247	3.31386	1.68788	-3.89982	-0.72761	-0.95387	-1.03487	-0.89307	-0.38876	-1.43553	-1.18638	-0.65156	-0.40028	0.00000	2.07753	-0.43911	5.19089	1.33827	1.63920	-1.70951	2.52571	1.35692	2.02116
AT5G44070	1.81556	2.77113	42.86810	5.36879	1.64684	5.73130	-6.28326	25.95279	16.24700	4.27183	-10.48595	2.96911	-5.16673	7.30099	12.38380	-3.84901	4.65759	-33.34984	16.58691	3.52866	1.04671	2.20806	1.68074	-2.15071	10.48791	-4.55771	-6.49970	-2.12242	3.64848	1.26930	19.04254	-1.20814	2.61446	0.93729	-1.60998	1.01281	1.04204	-4.48465	-1.16081	-0.77407	-1.07436	3.19169	-7.16483	-1.20103	-57.07997	-1.68524	-1.49373	2.20253	-2.80733	-1.14418	-14.37558	-2.81746	9.35321	0.94715	0.56872	-3.86822	-0.94137	10.59560	0.56794	0.55100	-7.42037	-2.49640	0.75751	6.04650	1.08965	0.68398	-2.94301	5.54139	3.11855
AT5G43280	2.12749	16.28650	1.66032	2.73975	-16.46623	26.09812	11.91265	-1.65915	-2.14710	1.79784	3.69172	2.67446	2.60648	-1.80377	-26.62690	-1.31795	16.65731	-1.91851	-285.22992	3.42505	10.69828	1.46626	-1.37238	-5.46579	49.32816	-3.09810	-13.98688	-2.07311	-1.14065	7.02914	13.95459	9.86960	-0.81515	-1.91253	-3.82777	18.49826	-4.22722	-1.17430	-7.74422	6.43095	2.32151	3.98751	-96.52033	-1.56823	-3.77341	-4.66548	-6.54323	106.22443	129.50269	-5.76197	15.33648	16.49749	1.18329	0.62362	1.98886	7.56156	1.74515	2.48610	0.75940	1.21784	2.27088	19.08181	2.24404	7.37926	-16.44056	-2.27451	1.18776	1.04065	2.59855
249147_at	1.71494	1.78492	-1.57703	87.74294	-19.67564	9.60214	3.17300	4.15107	2.69679	-6.04095	-3.47285	-2.73975	5.77900	13.79073	-38.07253	60.11060	-2.77826	-1.45887	-2.46802	-6.42271	3.50151	6.46987	-1.06981	-10.98609	2.40530	-6.91852	-4.01806	-1.88984	-0.47965	1.30706	3.53942	2.52656	3.54264	-5.54711	-11.54703	8.22587	5.47244	5.86674	-3.07774	-2.09326	-16.98594	-5.62470	12.81121	2.55765	-1.36342	-1.62261	-1.11944	-1.98016	-2.08591	-4.04655	1.87079	2.10055	1.17600	0.78887	0.84573	1.18931	0.52506	0.63254	0.87282	1.19452	2.83826	0.50432	-14.77264	1.51953	-8.59095	4.29713	-1.64465	-2.96637	-6.18554
249163_at	-11.16995	6.34507	20.62695	-40.86582	4.39992	-850.83812	8.54774	-2.83032	-1.99287	-5.43303	-6.30961	-7.42428	-1.52873	-6.61533	2.24750	1.84668	-1.78442	-7.61058	-1.95040	-4.24195	10.82673	73.16296	13.94993	-20.75219	-12.07929	-1.49757	-4.77119	-3.86321	-2.05577	3.28412	1.97415	3.05707	4.04963	0.98797	1.59644	1.80340	1.56026	1.64732	1.72906	-12.47344	3.28750	-13.28781	-9.66037	3.04611	379.15140	-9.63789	-4.19196	-1.47199	-1.14707	-4.59364	0.84641	1.53244	1.43045	2.66493	1.18669	28.03142	0.78436	0.57512	-4.79634	4.36595	-8.03875	1.04532	-2.87884	5.56437	2.16711	1.92930	-1.73383	-0.88914	-4.82738
AT5G42650	-9.47529	2.35956	0.46591	0.40043	-2.09740	3.73169	1.06542	-0.25263	-0.25127	0.80120	1.68365	0.73123	9.52542	1.32441	-30.78850	1.49944	-1.12044	-0.78568	-1.92705	9.81995	-2.39973	5.63498	-0.93757	-0.88989	-0.70560	-1.04930	-1.00662	-0.81185	-0.42745	1.87465	-1.34339	0.28233	-6.23190	-0.23492	0.27840	9.12205	-0.65064	0.29374	-0.46324	-2.25175	1.07093	0.57669	0.75524	-1.33686	-0.86304	-0.94836	-0.83477	0.87980	-30.61269	-2.73433	1.58892	-2.56912	0.75020	-0.84705	-4.35764	-5.88495	-1.30628	-0.72097	-0.39960	1.44114	2.13246	6.20469	0.87681	2.06004	0.46580	1.08950	6.00060	-0.29571	-1.70026
AT5G42800	0.19696	0.22684	0.84749	-1.40904	-0.81612	-2.32813	-1.27730	1.10331	1.87523	-1.20645	-9.41960	-5.68152	2.43663	0.43963	0.28148	0.67867	-31.36363	-1.11437	-0.75586	-5.41175	-1.99279	-1.85324	-0.51500	-1.03312	-0.66227	-0.64560	-0.86896	-0.71666	-0.83623	0.98849	0.64783	0.46617	10.32402	12.61210	1.03878	1.56880	1.67089	1.04171	1.08147	3.14292	0.54532	-1.67468	-1.16447	-1.99731	1.23750	3.89445	0.53704	0.66619	0.74003	0.58718	0.83296	0.55412	0.32379	-0.53077	-1.20568	-8.15883	-1.12405	-1.56550	-0.60152	-2.34104	16.66464	1.00346	-5.22503	20.39637	-7.99094	0.80391	-233.24385	0.91796	-8.49132
249266_at	3.31156	227.23657	2.43053	1.61231	2.74309	-3.37241	0.96086	1.42512	1.80957	1.23473	-40.66695	1.67920	-1.16104	-6.07177	-2.02869	25.09290	-1.22036	-1.36608	-0.72369	15.85464	3.41952	-36.48815	1.43297	-2.03846	33.33207	-1.33897	-1.41704	-1.67158	1.36143	6.11123	0.83179	2.28958	35.74217	1.55288	3.01394	1.30855	0.77139	1.69483	-1.10707	-0.81154	-1.34300	37.31717	7.15670	18.89654	-1.11300	-1.13290	-0.91741	-1.57567	-14.84596	-2.52281	0.82933	1.20214	0.89291	0.63919	0.61746	-11.54348	1.04259	2.01956	0.64815	0.57939	2.73988	1.88813	-1.28286	-18.51372	-2.19190	6.65966	-0.69917	-0.38814	13.15194
AT5G40650	3.06543	62.22507	-3.81120	-3.78555	0.00000	4.97044	1.02184	0.84320	0.75596	-3.91762	7.34099	-1.67651	3.61941	17.61381	-2.18668	-2.19598	9.81211	-10.55758	11.68447	-23.50112	-828.65741	5.21146	5.66948	14.29741	6.01688	6.24150	-9.21985	-12.30305	2.62646	2.83508	2.31321	2.85994	3.39564	1.13912	15.64232	1.53807	1.47077	1.84534	-2.65173	-3.42954	-1.48406	-16.69090	-5.15038	-1.23809	-2.31695	-3.84448	-3.97968	4.19512	11.30980	3.37169	67.81231	4.98394	4.68920	4.05731	2.05099	2.96194	0.73153	0.70773	16.01852	2.56124	4.60862	2.50566	3.41551	3.84560	9.61683	-4.69497	0.71335	0.48378	11.45561
AT5G40760	0.62879	1.23619	5.42915	3.68356	-7.97119	-1.48643	-0.74526	-0.62885	-0.59097	9.01340	-5.45049	-1.59467	-3.52218	-1.62704	-19.88265	3.31792	-14.75317	-2.24610	-7.37496	-38.55265	54.86454	2.81365	0.87133	10.06675	-7.63588	-4.36938	-21.29563	-1.93854	0.65712	8.29404	-1.88263	-2.75809	4.80126	2.30327	-3.17954	-6.81765	-10.19833	-1.54867	7.80328	4.24024	0.79979	1.04850	1.29860	1.75238	-8.21344	-3.10857	1.63653	-2.38244	29.29743	-2.17253	8.83309	10.61215	0.87699	0.42984	0.37793	-5.68667	0.65992	0.76977	0.52126	0.56350	-11.48735	2.73896	0.72894	-9.73016	-2.49334	10.96765	3.83976	1.32061	1.79368
249515_at	0.97352	0.84309	2.05289	2.12840	-0.57331	-3.04300	0.56271	0.79940	0.69092	834.20258	1.63639	-3.59422	1.95261	-98.97111	5.90160	3.20694	-1.59600	-1.01109	-1.21288	-1.56201	-11.36633	-1.93384	0.65980	-37.91409	3.35531	2.75026	-8.00657	5.93001	0.47803	2.35609	117.53432	6.82352	-6.52421	-5.99267	-9.33813	-64.23604	-1.51313	-2.88095	-2.47387	2.42227	10.49887	1.79054	1.68780	2.46607	2.65100	12.10287	1.33227	-9.68168	6.52130	-4.33065	10.23927	4.51356	3.23596	-1.19114	-0.61424	-17.72631	-3.00684	-0.78118	-1.77336	0.67459	13.52063	2.44906	1.08814	-3.83725	-2.67512	2.12778	12.57316	2.29205	4.82914
249540_at	-17.16881	2.27150	-4.66419	2.23771	-2.23624	-15.03863	-1.66991	1.10267	-21.13910	-2.97903	1.37984	-2.06004	4.12252	3.00594	-2.60474	-3.25904	-1.11882	-1.00000	-4.49656	0.00000	-1.32966	-13.08676	-56.31750	-2.21388	-5.50640	6.20036	-1.93502	4.12880	-1.10846	-0.82711	-3.01347	1.26414	-2.50335	-24.95169	0.99597	2.21494	-4.10837	2.45755	-3.77156	0.40957	0.84232	-1.57271	1.52126	1.57254	-0.62884	0.75205	0.71780	70.35387	1.10503	20.54491	-2.27365	0.49758	0.77078	-0.61037	-2.18809	29.50072	-1.36713	-2.36219	-0.92396	-1.49539	-0.72351	-1.46219	1.28882	0.77848	-6.38959	-2.76550	0.00000	3.33349	-2.79806
AT5G35790	-0.80406	-1.42109	1.24569	-2.52571	-1.47292	-2.61401	0.44188	0.45362	0.66924	-4.21332	-4.20450	0.88576	-2.19327	-2.78442	19.18350	-12.71383	29.76066	-6.33826	-4.88244	-1.61092	-1.08403	-1.04726	1.38267	25.67075	-1.96388	-5.93121	-6.40744	-6.83751	-8.58966	158.45319	-5.55427	-2.48185	1.93433	-4.67064	1.92527	-4.64820	-1.48708	25.34693	1.76734	2.62816	4.48129	-18.67817	4.08112	9.29986	3.18637	-10.11269	2.62356	8.99071	-8.32871	-2.87420	-1.08987	-1.27001	-0.90075	1.11270	1.06663	-3.47132	-0.34690	8.52101	1.03859	1.19267	0.82046	2.46289	-0.92770	-4.18460	-2.77920	1.15833	0.51030	0.35076	-9.22318
AT5G35630	-1.16839	-9.07251	-35.60978	4.99945	-5.13529	-13.76726	-0.95354	2.11834	-1.29245	-3.57574	-2.90093	3.90453	-2.03515	-6.59146	-2.48647	-3.72387	8.31352	-84.92796	26.69417	-18.00644	-3.36588	-14.94161	-0.74902	-5.61333	-12.68370	-5.91798	-36.54696	-16.59908	-0.51360	-5.19195	-7.26506	-9.73719	2.36453	-3.38072	-100.49777	-2.31534	-2.56094	-7.93355	-3.14991	-2.01495	-2.53664	-1.46520	-1.41569	-1.93174	-6.35035	-7.16067	-1.31100	-415.81890	-1.24342	-15.55999	-1.69133	-1.87331	-1.56182	0.35115	0.34694	-2.85280	0.44797	0.53666	0.40199	0.42138	2.24859	1.57070	-2.49062	34.47722	5.16696	-1.86069	4.33780	3.29090	-2.57259
249732_at	-1.55713	-1.72557	2.32729	-2.48949	-2.69801	-0.75647	-1.88743	2.38535	0.94836	1.59291	-3.42165	1.08694	3.14253	1.04012	5.39113	11.28898	-1.05499	-0.95871	-1.01948	-8.28405	-1.08987	-5.88495	-0.68022	-9.53991	-31.79687	4.35547	21.77454	3.29025	-0.59397	-1.09952	-3.41701	4.21304	1.42605	-1.06712	1.17601	7.75275	-2.01925	1.05668	1.25485	1.61448	-0.43787	1.07054	-27.77396	0.76700	7.96617	1.29179	0.76547	0.49840	-1.03110	-0.95620	-1.21654	0.96041	-1.23861	-1.88369	-1.34777	1.02314	0.50161	0.63567	-0.58716	-0.51622	-2.99340	0.83770	0.49696	0.58501	-2.23484	-0.40188	-1.79159	-0.39757	-1.50676
AT5G24400	-3.35516	21.23362	-4.40022	17.69521	12.36489	5.00510	-1.65645	-9.16037	-50.76729	-6.66738	-7.16380	4.83336	9.73742	-3.47412	-18.72109	-4.03217	11.93122	-3.72679	-10.27426	5.47485	-8.22290	3.87783	2.09751	-42.06648	-41.08009	-61.07995	51.24260	4.18450	1.35125	4.00871	7.70288	19.46043	4.21630	2.49832	6.58993	3.72279	2.55757	5.63791	6.89077	8.23793	4.91243	1.16866	1.55314	4.20858	-3.44670	-17.39951	2.37209	2.99248	2.44532	-167.74138	-2.83918	-5.03426	3.36994	0.53281	0.52108	-3.19429	-1.71500	-2.22636	0.45146	0.47238	5.10283	-4.57884	-4.51288	3.65704	-4.46067	-6.34939	-1.64511	-1.81620	-9.74721
249754_at	0.56947	0.54865	-1.91960	-5.06264	-19.31865	-1.47425	-0.25915	-0.23347	-0.25810	2.59827	1.12714	0.57604	-1.84557	0.81465	-0.73460	-1.77737	-1.50314	-0.56580	-0.89195	-1.27896	-2.08960	-6.73739	-3.18895	2.32359	-1.40970	1.36994	2.04644	3.02167	-13.14009	-0.66709	-0.68629	-0.53679	-0.48146	-0.48373	-0.51028	-0.43833	-0.39231	-0.40450	-4.87691	-0.89825	-3.43125	-1.41211	-0.97178	-10.96599	3.14767	-6.33957	-2.09197	75.25926	-1.57541	3.73838	-10.38263	-12.84029	-3.03350	0.47193	-1.20471	0.94941	-1.84990	-5.19089	0.43580	-1.64560	7.28730	-0.89070	0.48888	-0.90762	1.05438	1.10627	0.32315	0.26001	1.56190
AT5G24140	-2.02454	3.59832	1.18650	4.46194	-1.75583	-5.60735	-0.43256	5.98408	-1.70951	-19.52159	-1.09914	-3.14722	-1.05630	1.40836	-1.51607	-2.01294	2.73975	12.50011	-4.13534	3.28586	-0.62341	-3.14978	-1.66103	19.29052	-2.14233	-24.01093	42.97419	2.54533	-12.30011	-1.63735	-3.81232	-2.51394	-37.81012	5.89897	1.93700	-1.61611	-2.80213	-1.49144	0.93019	1.48317	0.37431	1.48236	3.21335	1.49287	0.91336	7.32209	0.32780	-0.62817	-2.51676	1.96004	0.49654	0.61907	0.30892	-0.71236	-2.18062	-0.81954	-1.17362	37.25559	-1.72446	-2.09502	3.04779	-1.17925	5.21568	3.92044	15.67027	-0.95483	2.55571	0.45132	-10.34383
AT5G24150	-1.93240	2.10718	1.51659	-0.92764	-0.80711	-0.89791	-1.35394	-6.47474	2.50177	-3.95137	-1.20639	1.78138	-8.58027	4.69708	6.49544	-8.28788	-0.62280	-0.42227	-0.67201	-1.05569	-0.57087	-1.37696	-0.27859	6.17182	-24.50607	2.55669	2.27290	3.00990	-0.30023	-0.74645	-0.58086	-2.78963	-0.41334	-0.32227	-0.69555	-0.36108	-0.31663	-0.45526	-3.37484	1.98753	0.00000	-25.52935	-1.81710	-7.75809	-0.71853	5.92701	4.98671	-1.23861	-4.75861	-0.46478	7.67916	1.79939	26.68467	-2.09659	3.88399	-8.35758	-164.62221	19.75267	22.34065	-2.02454	0.00000	-4.35118	-0.68763	-1.29056	1.94658	107.78402	21.70626	-26.51137	-0.95874
249775_at	-0.55551	-2.03119	-0.68520	-1.00000	-1.85411	2.34788	-0.37389	-8.65972	-9.35321	2.63363	1.91065	0.86893	23.51579	-0.84783	46.26671	1.24221	-0.99321	-1.04058	-2.18437	-3.57212	-1.19520	-0.90204	-0.45093	2.34707	-2.67658	1.28203	1.64251	-22.23918	-0.13405	-0.78324	-0.34251	-0.68589	-4.26251	-0.30849	-4.30081	-0.46260	-0.60364	-0.37607	0.97671	0.60530	1.63138	-0.36537	-0.38685	0.46085	0.50000	0.25596	2.68840	-0.56255	-0.88847	0.85476	1.00000	0.36002	-1.99005	-0.34539	-0.45838	-1.91018	-2.37972	1.11673	-0.31778	-2.50246	2.93223	-18.01960	1.18887	-0.36103	0.60833	-1.28600	0.21919	0.28816	-1.06198
